<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.05.29	1719.54	1737.69	1712.75	1730.41	86023	0	5
2020.06.01	1735.40	1744.51	1726.84	1739.48	86512	0	5
2020.06.02	1737.81	1745.09	1721.30	1727.45	83030	0	5
2020.06.03	1727.04	1731.75	1689.21	1698.26	97747	0	5
2020.06.04	1699.17	1721.73	1696.99	1712.80	90044	0	5
2020.06.05	1714.75	1716.04	1670.55	1684.30	107874	0	5
2020.06.08	1680.52	1700.67	1677.22	1698.39	86257	0	5
2020.06.09	1700.09	1720.83	1692.11	1714.16	95378	0	5
2020.06.10	1715.38	1739.75	1708.20	1737.83	97211	0	5
2020.06.11	1737.94	1744.63	1721.27	1728.56	113901	0	5
2020.06.12	1729.22	1743.03	1722.14	1730.57	99214	0	5
2020.06.15	1730.76	1734.13	1704.11	1725.24	114171	0	5
2020.06.16	1725.27	1732.84	1716.41	1726.41	101815	0	5
2020.06.17	1725.00	1730.23	1712.60	1726.19	75069	0	5
2020.06.18	1725.79	1737.59	1717.30	1722.48	80514	0	5
2020.06.19	1722.81	1745.28	1721.17	1742.26	74320	0	5
2020.06.22	1747.68	1763.20	1742.74	1754.55	94028	0	5
2020.06.23	1753.97	1771.07	1747.29	1766.95	91526	0	5
2020.06.24	1769.08	1779.43	1760.68	1761.28	97480	0	5
2020.06.25	1759.56	1768.87	1755.26	1763.63	80846	0	5
2020.06.26	1764.15	1772.03	1747.43	1769.57	77404	0	5
2020.06.29	1770.32	1775.43	1765.61	1772.60	65040	0	5
2020.06.30	1771.90	1785.94	1764.69	1780.54	64578	0	5
2020.07.01	1781.61	1789.08	1759.22	1769.84	83087	0	5
2020.07.02	1771.40	1779.39	1757.43	1774.97	71827	0	5
2020.07.03	1776.49	1777.10	1772.66	1774.90	30087	0	5
2020.07.06	1773.37	1787.00	1769.86	1784.25	60393	0	5
2020.07.07	1785.22	1797.34	1773.47	1794.60	71877	0	5
2020.07.08	1795.13	1817.92	1791.52	1808.45	69808	0	5
2020.07.09	1809.37	1815.91	1795.42	1802.32	76806	0	5
2020.07.10	1802.06	1810.43	1793.98	1798.57	62639	0	5
2020.07.13	1799.11	1813.31	1797.73	1802.27	71138	0	5
2020.07.14	1802.13	1810.84	1790.63	1808.99	80509	0	5
2020.07.15	1807.97	1815.04	1802.45	1809.97	65442	0	5
2020.07.16	1810.53	1813.29	1794.90	1796.84	63581	0	5
2020.07.17	1798.09	1811.95	1795.75	1809.68	48289	0	5
2020.07.20	1808.04	1820.53	1805.62	1817.21	69408	0	5
2020.07.21	1817.92	1843.47	1815.59	1841.48	84616	0	5
2020.07.22	1840.95	1872.02	1840.74	1871.22	126022	0	5
2020.07.23	1873.97	1898.36	1863.64	1885.97	137686	0	5
2020.07.24	1889.65	1906.50	1881.29	1901.63	97339	0	5
2020.07.27	1902.64	1945.62	1902.54	1940.96	137360	0	5
2020.07.28	1943.28	1981.16	1906.63	1957.98	162655	0	5
2020.07.29	1962.16	1980.75	1941.33	1970.82	110719	0	5
2020.07.30	1971.04	1971.32	1939.44	1957.54	124775	0	5
2020.07.31	1955.50	1983.97	1955.33	1975.02	123851	0	5
2020.08.03	1983.53	1984.90	1960.39	1975.98	93017	0	5
2020.08.04	1977.36	2019.82	1966.66	2018.53	99875	0	5
2020.08.05	2021.19	2055.57	2009.39	2038.96	153351	0	5
2020.08.06	2040.28	2069.74	2034.44	2063.25	135426	0	5
2020.08.07	2066.55	2074.87	2015.37	2033.15	188063	0	5
2020.08.10	2026.31	2049.85	2019.15	2027.61	134556	0	5
2020.08.11	2026.64	2029.92	1901.25	1912.57	198468	0	5
2020.08.12	1915.36	1949.48	1862.58	1918.98	193909	0	5
2020.08.13	1919.72	1966.16	1912.66	1953.64	155604	0	5
2020.08.14	1951.38	1962.37	1932.07	1943.57	134787	0	5
2020.08.17	1944.91	1990.68	1929.40	1984.43	137410	0	5
2020.08.18	1983.17	2015.57	1975.86	2002.22	149175	0	5
2020.08.19	2005.10	2006.37	1924.51	1927.66	168877	0	5
2020.08.20	1931.52	1955.26	1924.54	1946.17	169910	0	5
2020.08.21	1948.08	1955.97	1911.26	1938.98	149830	0	5
2020.08.24	1936.69	1961.88	1923.74	1928.38	131802	0	5
2020.08.25	1930.34	1937.49	1914.19	1926.87	131524	0	5
2020.08.26	1928.28	1954.82	1902.64	1953.14	134650	0	5
2020.08.27	1951.92	1976.53	1909.79	1928.32	159239	0	5
2020.08.28	1929.98	1973.78	1923.15	1964.34	148365	0	5
2020.08.31	1969.07	1976.54	1954.23	1968.22	99691	0	5
2020.09.01	1968.35	1992.29	1963.35	1970.63	110904	0	5
2020.09.02	1968.21	1973.26	1932.39	1943.08	115889	0	5
2020.09.03	1942.01	1950.94	1921.75	1930.45	121698	0	5
2020.09.04	1931.28	1948.36	1916.27	1933.09	122132	0	5
2020.09.07	1932.07	1941.37	1924.44	1928.29	53826	0	5
2020.09.08	1929.54	1940.84	1906.54	1931.51	127513	0	5
2020.09.09	1931.59	1950.84	1919.95	1947.37	106929	0	5
2020.09.10	1946.30	1966.53	1941.35	1946.01	125077	0	5
2020.09.11	1946.32	1954.80	1937.12	1940.48	115707	0	5
2020.09.14	1937.74	1962.56	1937.36	1956.52	94840	0	5
2020.09.15	1957.68	1972.21	1948.29	1953.34	101514	0	5
2020.09.16	1954.52	1973.64	1949.87	1959.15	114101	0	5
2020.09.17	1959.47	1960.96	1932.87	1944.20	116066	0	5
2020.09.18	1944.43	1960.10	1943.93	1950.42	104181	0	5
2020.09.21	1949.75	1955.62	1882.71	1911.92	140739	0	5
2020.09.22	1914.34	1920.03	1894.64	1900.34	138128	0	5
2020.09.23	1900.62	1905.39	1855.67	1862.74	170439	0	5
2020.09.24	1863.96	1877.15	1848.75	1868.66	185366	0	5
2020.09.25	1869.77	1875.18	1852.37	1860.14	143312	0	5
2020.09.28	1862.90	1882.96	1848.93	1881.84	121920	0	5
2020.09.29	1881.24	1899.12	1875.49	1897.48	121758	0	5
2020.09.30	1897.69	1902.27	1881.34	1885.23	124684	0	5
2020.10.01	1887.32	1912.12	1884.67	1905.94	129822	0	5
2020.10.02	1904.72	1917.10	1889.76	1900.58	110455	0	5
2020.10.05	1903.47	1918.73	1887.05	1913.65	96742	0	5
2020.10.06	1911.96	1921.09	1876.78	1877.56	103229	0	5
2020.10.07	1877.88	1898.01	1872.94	1887.83	94014	0	5
2020.10.08	1887.27	1900.62	1882.00	1893.50	89931	0	5
2020.10.09	1893.93	1930.41	1893.58	1929.87	93245	0	5
2020.10.12	1926.89	1933.18	1918.20	1922.63	89130	0	5
2020.10.13	1923.88	1925.37	1886.37	1891.07	98934	0	5
2020.10.14	1892.95	1912.94	1882.46	1900.49	88039	0	5
2020.10.15	1901.54	1908.90	1889.48	1907.92	100016	0	5
2020.10.16	1908.74	1913.92	1897.76	1898.76	79358	0	5
2020.10.19	1899.71	1918.47	1896.98	1903.44	81201	0	5
2020.10.20	1903.50	1914.03	1894.81	1907.53	80173	0	5
2020.10.21	1910.14	1931.36	1908.41	1924.60	87121	0	5
2020.10.22	1924.65	1925.94	1894.50	1903.67	83858	0	5
2020.10.23	1904.81	1914.19	1894.29	1901.41	72918	0	5
2020.10.26	1901.37	1908.52	1891.21	1901.68	84997	0	5
2020.10.27	1902.06	1911.42	1897.84	1907.35	70872	0	5
2020.10.28	1907.75	1910.87	1869.36	1876.81	107560	0	5
2020.10.29	1877.70	1884.97	1859.92	1867.11	101170	0	5
2020.10.30	1869.10	1889.79	1864.45	1878.37	102452	0	5
2020.11.02	1879.27	1896.02	1873.41	1895.06	91898	0	5
2020.11.03	1894.95	1910.55	1886.86	1908.94	83912	0	5
2020.11.04	1909.17	1916.31	1881.82	1903.27	138750	0	5
2020.11.05	1903.22	1952.76	1902.45	1949.17	136181	0	5
2020.11.06	1946.29	1960.29	1935.59	1951.81	129291	0	5
2020.11.09	1957.18	1965.46	1850.52	1863.13	178171	0	5
2020.11.10	1860.97	1890.35	1860.69	1877.39	145814	0	5
2020.11.11	1875.53	1884.41	1856.43	1865.50	110216	0	5
2020.11.12	1866.76	1883.81	1862.69	1876.71	108861	0	5
2020.11.13	1877.12	1896.75	1873.97	1889.28	91972	0	5
2020.11.16	1887.89	1899.01	1864.46	1888.66	117953	0	5
2020.11.17	1889.50	1893.43	1876.84	1880.19	92151	0	5
2020.11.18	1881.56	1884.82	1863.47	1871.97	88323	0	5
2020.11.19	1873.83	1874.13	1852.69	1866.84	88459	0	5
2020.11.20	1861.33	1879.75	1860.76	1870.90	69867	0	5
2020.11.23	1870.86	1876.14	1830.95	1837.49	90322	0	5
2020.11.24	1838.68	1838.95	1800.25	1807.71	115098	0	5
2020.11.25	1807.66	1817.63	1801.73	1807.07	80615	0	5
2020.11.26	1809.01	1818.22	1805.70	1810.20	48151	0	5
2020.11.27	1810.24	1813.88	1774.33	1786.76	77501	0	5
2020.11.30	1789.31	1789.86	1764.38	1777.64	99038	0	5
2020.12.01	1776.97	1817.27	1775.74	1815.42	84421	0	5
2020.12.02	1812.97	1832.55	1807.43	1830.72	80494	0	5
2020.12.03	1829.36	1843.91	1823.64	1840.98	89559	0	5
2020.12.04	1841.28	1848.17	1829.11	1838.60	74001	0	5
2020.12.07	1836.86	1868.50	1821.99	1863.10	80761	0	5
2020.12.08	1862.91	1875.28	1860.17	1870.83	75510	0	5
2020.12.09	1869.35	1870.53	1825.40	1839.41	99377	0	5
2020.12.10	1838.49	1849.98	1828.62	1835.96	90853	0	5
2020.12.11	1837.03	1847.66	1823.91	1839.91	75786	0	5
2020.12.14	1837.07	1839.02	1818.34	1827.82	77212	0	5
2020.12.15	1828.40	1855.32	1825.46	1853.67	74189	0	5
2020.12.16	1853.88	1865.77	1844.71	1864.06	101568	0	5
2020.12.17	1863.46	1896.19	1862.01	1886.04	95207	0	5
2020.12.18	1884.71	1889.58	1877.38	1880.55	78474	0	5
2020.12.21	1882.51	1906.70	1854.99	1876.25	133851	0	5
2020.12.22	1879.31	1884.21	1858.93	1859.91	101321	0	5
2020.12.23	1861.01	1878.56	1857.06	1872.63	98019	0	5
2020.12.24	1873.39	1883.46	1869.50	1879.30	55919	0	5
2020.12.28	1888.40	1900.20	1869.12	1873.05	85663	0	5
2020.12.29	1875.23	1886.44	1871.71	1878.17	75438	0	5
2020.12.30	1877.31	1894.04	1876.08	1893.81	63365	0	5
2020.12.31	1893.47	1900.38	1885.41	1893.68	64248	0	5
2021.01.04	1909.07	1944.43	1907.72	1943.23	110285	0	5
2021.01.05	1941.49	1953.09	1934.31	1950.03	95998	0	5
2021.01.06	1949.89	1959.29	1900.83	1918.79	143511	0	5
2021.01.07	1920.94	1927.64	1906.77	1913.51	105316	0	5
2021.01.08	1916.18	1917.48	1828.27	1849.04	155562	0	5
2021.01.11	1854.74	1855.59	1817.00	1844.45	120645	0	5
2021.01.12	1847.51	1863.80	1836.70	1855.31	105679	0	5
2021.01.13	1855.04	1862.94	1841.91	1844.68	88213	0	5
2021.01.14	1847.51	1857.45	1830.94	1846.46	102850	0	5
2021.01.15	1847.79	1856.85	1823.39	1827.65	125252	0	5
2021.01.18	1828.39	1840.72	1810.29	1837.52	89033	0	5
2021.01.19	1838.41	1845.51	1833.12	1839.63	109648	0	5
2021.01.20	1840.51	1871.73	1832.49	1871.42	125615	0	5
2021.01.21	1871.58	1875.01	1858.32	1869.80	118950	0	5
2021.01.22	1869.76	1870.81	1837.40	1854.67	132569	0	5
2021.01.25	1858.02	1867.93	1847.11	1855.94	137306	0	5
2021.01.26	1855.26	1861.73	1848.40	1851.43	110758	0	5
2021.01.27	1851.58	1853.11	1831.35	1843.83	143666	0	5
2021.01.28	1842.66	1864.00	1834.00	1842.61	171059	0	5
2021.01.29	1843.12	1875.69	1839.59	1847.59	192328	0	5
2021.02.01	1855.57	1871.78	1849.15	1860.55	220293	0	5
2021.02.02	1859.37	1864.05	1829.53	1837.65	180506	0	5
2021.02.03	1837.38	1844.98	1829.81	1834.21	128024	0	5
2021.02.04	1834.12	1834.74	1784.90	1793.12	158695	0	5
2021.02.05	1795.17	1815.20	1791.98	1813.40	127304	0	5
2021.02.08	1817.35	1839.19	1807.77	1830.13	136422	0	5
2021.02.09	1830.87	1848.56	1828.83	1837.64	123760	0	5
2021.02.10	1838.59	1855.31	1834.05	1842.35	123670	0	5
2021.02.11	1843.91	1847.54	1821.20	1825.47	105907	0	5
2021.02.12	1826.11	1830.68	1810.52	1824.17	110731	0	5
2021.02.15	1824.88	1827.02	1816.07	1818.72	71964	0	5
2021.02.16	1819.62	1826.42	1789.48	1794.56	149750	0	5
2021.02.17	1792.65	1795.15	1769.47	1776.70	153764	0	5
2021.02.18	1776.95	1789.62	1768.42	1775.44	148265	0	5
2021.02.19	1776.46	1791.63	1760.64	1783.05	159459	0	5
2021.02.22	1786.78	1812.69	1780.68	1809.04	177046	0	5
2021.02.23	1809.40	1816.01	1795.60	1805.07	158899	0	5
2021.02.24	1806.60	1813.94	1783.63	1805.33	162824	0	5
2021.02.25	1803.65	1804.23	1765.28	1770.25	225865	0	5
2021.02.26	1772.25	1775.76	1717.18	1733.84	243495	0	5
2021.03.01	1737.79	1759.89	1719.63	1724.79	188016	0	5
2021.03.02	1723.03	1738.77	1707.20	1738.77	181720	0	5
2021.03.03	1738.15	1740.49	1701.86	1711.71	175583	0	5
2021.03.04	1710.88	1723.19	1690.54	1698.60	218170	0	5
2021.03.05	1697.83	1707.62	1687.28	1700.76	192230	0	5
2021.03.08	1706.24	1714.29	1676.82	1682.53	185032	0	5
2021.03.09	1684.52	1720.58	1680.12	1715.59	160257	0	5
2021.03.10	1715.33	1726.57	1708.20	1726.33	149898	0	5
2021.03.11	1726.56	1739.82	1719.27	1722.38	142465	0	5
2021.03.12	1721.63	1727.96	1699.21	1726.92	149733	0	5
2021.03.15	1728.56	1734.54	1721.66	1732.11	132634	0	5
2021.03.16	1731.86	1741.21	1726.25	1731.85	125856	0	5
2021.03.17	1732.35	1751.63	1724.17	1744.54	136197	0	5
2021.03.18	1748.74	1755.46	1719.25	1736.49	161388	0	5
2021.03.19	1735.77	1746.72	1728.50	1745.14	139589	0	5
2021.03.22	1743.80	1744.33	1727.39	1738.68	129700	0	5
2021.03.23	1739.58	1742.60	1724.68	1726.89	126605	0	5
2021.03.24	1727.15	1738.47	1723.79	1733.83	111264	0	5
2021.03.25	1734.91	1745.43	1721.76	1726.98	131827	0	5
2021.03.26	1727.94	1736.65	1721.63	1732.70	105918	0	5
2021.03.29	1731.17	1732.84	1705.65	1711.81	109038	0	5
2021.03.30	1712.68	1714.36	1678.77	1685.06	135333	0	5
2021.03.31	1684.83	1715.34	1677.86	1707.70	130802	0	5
2021.04.01	1707.40	1730.40	1705.76	1729.49	115912	0	5
2021.04.05	1728.66	1733.57	1721.25	1728.36	88124	0	5
2021.04.06	1728.71	1745.47	1727.16	1743.06	109667	0	5
2021.04.07	1743.28	1744.32	1730.57	1737.57	103223	0	5
2021.04.08	1737.56	1758.66	1733.14	1756.14	102546	0	5
2021.04.09	1755.65	1757.32	1731.26	1743.46	110017	0	5
2021.04.12	1742.71	1745.00	1727.48	1732.34	110257	0	5
2021.04.13	1733.23	1748.99	1723.70	1745.39	122156	0	5
2021.04.14	1745.66	1749.31	1732.58	1736.25	106297	0	5
2021.04.15	1736.26	1769.68	1734.35	1763.50	103270	0	5
2021.04.16	1763.97	1783.79	1759.72	1776.67	100215	0	5
2021.04.19	1775.67	1790.03	1766.76	1770.78	113432	0	5
2021.04.20	1770.90	1780.41	1763.53	1778.55	110180	0	5
2021.04.21	1778.16	1797.63	1776.24	1793.92	102562	0	5
2021.04.22	1793.95	1797.88	1777.45	1784.36	104081	0	5
2021.04.23	1784.16	1795.95	1770.01	1776.48	102335	0	5
2021.04.26	1775.48	1783.50	1768.84	1781.39	95870	0	5
2021.04.27	1781.27	1785.55	1773.76	1776.70	90326	0	0
2021.04.28	1776.99	1782.54	1762.62	1781.47	104594	0	0
2021.04.29	1781.96	1789.98	1756.19	1772.28	105898	0	0
2021.04.30	1772.61	1773.62	1764.24	1768.97	97490	0	0
2021.05.03	1766.81	1797.91	1766.04	1793.04	90768	0	0
2021.05.04	1792.58	1799.09	1771.01	1779.28	107458	0	0
2021.05.05	1778.34	1787.97	1770.49	1787.66	86898	0	0
2021.05.06	1786.80	1818.12	1782.00	1815.22	110093	0	0
2021.05.07	1814.64	1843.30	1812.85	1830.85	126630	0	0
2021.05.10	1833.04	1845.49	1829.97	1835.54	124892	0	0
2021.05.11	1836.07	1841.80	1818.09	1836.80	120851	0	0
2021.05.12	1836.83	1843.68	1813.24	1816.11	137693	0	0
2021.05.13	1814.87	1828.80	1808.77	1826.93	122267	0	0
2021.05.14	1827.12	1845.93	1819.77	1842.56	101155	0	0
2021.05.17	1843.52	1868.41	1843.52	1866.65	105152	0	0
2021.05.18	1866.69	1875.03	1863.20	1869.64	95130	0	0
2021.05.19	1869.12	1890.09	1852.23	1870.15	155875	0	0
2021.05.20	1870.06	1883.94	1863.86	1877.28	147676	0	0
2021.05.21	1877.79	1889.41	1870.10	1881.74	139975	0	0
2021.05.24	1881.41	1887.02	1875.17	1881.35	128610	0	0
2021.05.25	1880.78	1900.21	1872.71	1899.18	121916	0	0
2021.05.26	1898.77	1912.74	1890.77	1896.50	122351	0	0
2021.05.27	1896.45	1903.67	1888.28	1896.43	124764	0	0
2021.05.28	1897.40	1905.95	1882.27	1903.18	131825	0	0
2021.05.31	1903.74	1910.65	1902.14	1906.62	68155	0	0
2021.06.01	1907.26	1916.58	1892.37	1899.87	123400	0	0
2021.06.02	1899.65	1909.09	1894.37	1908.66	106790	0	0
2021.06.03	1908.45	1909.64	1865.37	1870.70	132560	0	0
2021.06.04	1871.33	1896.14	1855.50	1891.51	127130	0	0
2021.06.07	1890.19	1900.13	1881.57	1898.78	104532	0	0
2021.06.08	1899.10	1903.67	1883.84	1893.06	105052	0	0
2021.06.09	1891.72	1898.95	1887.33	1888.89	97129	0	0
2021.06.10	1888.89	1899.86	1869.84	1899.64	126781	0	0
2021.06.11	1898.15	1903.03	1874.44	1876.16	118817	0	0
2021.06.14	1876.07	1877.62	1844.77	1866.31	118581	0	0
2021.06.15	1867.53	1869.16	1851.65	1858.89	94645	0	0
2021.06.16	1859.13	1862.91	1803.33	1810.21	112002	0	0
2021.06.17	1813.54	1825.33	1767.30	1772.78	186319	0	0
2021.06.18	1775.49	1797.14	1760.91	1764.52	136136	0	0
2021.06.21	1768.64	1786.61	1766.40	1783.25	142895	0	0
2021.06.22	1784.05	1790.09	1772.44	1778.63	126279	0	0
2021.06.23	1779.76	1794.95	1773.33	1778.40	104888	0	0
2021.06.24	1778.61	1787.97	1772.85	1774.96	110374	0	0
2021.06.25	1776.26	1790.34	1773.70	1781.11	94761	0	0
2021.06.28	1781.24	1785.74	1770.67	1779.03	87814	0	0
2021.06.29	1778.60	1778.96	1750.69	1761.08	81852	0	0
2021.06.30	1762.09	1774.39	1753.33	1769.65	80009	0	0
2021.07.01	1770.03	1782.78	1765.64	1776.52	74755	0	0
2021.07.02	1776.28	1795.04	1774.33	1787.33	79540	0	0
2021.07.05	1787.11	1794.34	1784.47	1791.73	40542	0	0
2021.07.06	1791.27	1814.97	1790.11	1797.05	88151	0	0
2021.07.07	1796.31	1809.72	1793.85	1803.59	83421	0	0
2021.07.08	1803.68	1818.33	1793.83	1802.35	105013	0	0
2021.07.09	1802.94	1812.33	1796.38	1808.04	77370	0	0
2021.07.12	1807.97	1810.82	1791.65	1806.17	66869	0	0
2021.07.13	1806.26	1817.14	1798.60	1807.14	78097	0	0
2021.07.14	1807.95	1829.73	1804.55	1827.99	80677	0	0
2021.07.15	1827.44	1834.07	1820.22	1829.45	76139	0	0
2021.07.16	1829.87	1832.00	1808.96	1811.51	90910	0	0
2021.07.19	1811.29	1817.27	1794.98	1812.61	117655	0	5
2021.07.20	1812.65	1824.92	1805.10	1810.24	103742	0	5
2021.07.21	1810.40	1813.74	1794.68	1803.42	94121	0	5
2021.07.22	1803.83	1808.04	1792.74	1806.42	92708	0	5
2021.07.23	1806.98	1810.30	1789.63	1801.93	83504	0	5
2021.07.26	1802.26	1811.46	1796.38	1797.65	90431	0	5
2021.07.27	1797.99	1805.22	1793.60	1798.47	88456	0	5
2021.07.28	1800.52	1809.82	1792.36	1807.11	91748	0	5
2021.07.29	1807.34	1832.62	1807.22	1827.79	89520	0	5
2021.07.30	1828.79	1831.34	1810.20	1814.28	81091	0	5
2021.08.02	1814.60	1819.51	1805.78	1813.11	88661	0	5
2021.08.03	1813.49	1814.99	1807.12	1810.12	71014	0	5
2021.08.04	1810.26	1831.65	1806.40	1811.60	81473	0	5
2021.08.05	1812.03	1814.81	1797.83	1803.73	76504	0	5
2021.08.06	1804.65	1804.72	1758.65	1763.18	90320	0	5
2021.08.09	1761.08	1762.27	1683.20	1729.58	123735	0	5
2021.08.10	1728.91	1738.27	1717.71	1728.74	88755	0	5
2021.08.11	1729.71	1754.37	1724.08	1751.50	91167	0	5
2021.08.12	1751.32	1758.15	1741.58	1752.86	77872	0	5
2021.08.13	1753.17	1779.79	1751.69	1779.70	73095	0	5
2021.08.16	1779.08	1789.28	1770.80	1787.24	84258	0	5
2021.08.17	1787.22	1795.46	1780.53	1785.80	84021	0	5
2021.08.18	1786.30	1793.75	1777.32	1787.68	84606	0	5
2021.08.19	1787.37	1792.44	1774.41	1780.00	95481	0	5
2021.08.20	1780.14	1788.37	1778.33	1780.94	74472	0	5
2021.08.23	1781.52	1806.42	1776.44	1805.18	81054	0	5
2021.08.24	1805.41	1809.51	1800.70	1802.83	68351	0	5
2021.08.25	1802.42	1802.78	1782.57	1790.33	71904	0	5
2021.08.26	1791.03	1798.12	1780.07	1791.69	66655	0	5
2021.08.27	1792.42	1819.09	1784.01	1817.85	73792	0	5
2021.08.30	1818.18	1823.24	1807.76	1810.13	51256	0	5
2021.08.31	1810.00	1819.15	1801.71	1814.26	69797	0	5
2021.09.01	1814.47	1820.03	1808.72	1813.77	66557	0	5
2021.09.02	1813.97	1817.15	1804.86	1809.55	48158	0	5
2021.09.03	1809.49	1833.95	1808.94	1827.59	64900	0	5
2021.09.06	1828.29	1830.24	1821.42	1823.14	30435	0	5
2021.09.07	1823.53	1827.22	1792.04	1793.92	65120	0	5
2021.09.08	1795.12	1802.11	1782.43	1789.29	69657	0	5
2021.09.09	1789.54	1800.90	1783.86	1794.36	69299	0	5
2021.09.10	1793.87	1803.77	1787.24	1787.81	64121	0	5
2021.09.13	1787.35	1798.43	1783.64	1793.37	53287	0	5
2021.09.14	1793.38	1808.58	1779.60	1804.69	68253	0	5
2021.09.15	1803.86	1806.94	1790.75	1793.73	71910	0	5
2021.09.16	1794.12	1796.20	1745.24	1752.72	92224	0	5
2021.09.17	1753.57	1767.47	1747.38	1753.92	93996	0	5
2021.09.20	1754.22	1767.05	1742.07	1764.82	96288	0	5
2021.09.21	1764.46	1781.69	1757.97	1773.89	77017	0	5
2021.09.22	1774.86	1787.21	1764.72	1767.99	95213	0	5
2021.09.23	1768.62	1776.56	1737.43	1742.48	94004	0	5
2021.09.24	1744.64	1757.71	1740.49	1749.72	73477	0	5
2021.09.27	1749.81	1760.82	1744.84	1750.15	90252	0	5
2021.09.28	1750.67	1754.49	1728.10	1733.53	109052	0	5
2021.09.29	1734.20	1745.48	1721.65	1726.46	99056	0	5
2021.09.30	1726.64	1764.12	1722.24	1757.16	101418	0	5
2021.10.01	1755.82	1764.28	1749.77	1760.15	93635	0	5
2021.10.04	1760.79	1770.50	1747.79	1769.35	94390	0	5
2021.10.05	1768.61	1769.33	1748.66	1759.87	84128	0	5
2021.10.06	1760.02	1765.03	1745.95	1762.87	94004	0	5
2021.10.07	1762.95	1766.91	1751.97	1754.91	76394	0	5
2021.10.08	1755.94	1781.27	1753.45	1757.10	95076	0	5
2021.10.11	1756.97	1760.97	1750.18	1754.11	75370	0	5
2021.10.12	1753.79	1769.31	1750.80	1760.19	85568	0	5
2021.10.13	1760.70	1796.15	1757.91	1792.75	102178	0	5
2021.10.14	1793.03	1800.57	1786.75	1795.92	79665	0	5
2021.10.15	1796.02	1796.47	1764.93	1767.42	91079	0	5
2021.10.18	1767.18	1772.04	1760.31	1764.53	100833	0	5
2021.10.19	1764.93	1785.11	1763.00	1768.99	95022	0	5
2021.10.20	1769.43	1788.44	1766.90	1782.06	94540	0	5
2021.10.21	1782.65	1789.44	1776.53	1783.32	98030	0	5
2021.10.22	1783.37	1813.79	1782.89	1792.67	109808	0	5
2021.10.25	1792.93	1809.99	1792.25	1807.43	95376	0	5
2021.10.26	1807.45	1808.39	1782.45	1793.00	89761	0	5
2021.10.27	1793.08	1799.05	1783.54	1796.89	98026	0	5
2021.10.28	1796.75	1810.38	1792.25	1798.81	111028	0	5
2021.10.29	1799.49	1801.20	1771.98	1782.98	118861	0	5
2021.11.01	1783.36	1795.79	1779.12	1793.20	88126	0	5
2021.11.02	1792.82	1796.40	1786.41	1787.84	80400	0	5
2021.11.03	1787.63	1788.20	1758.07	1769.89	95424	0	5
2021.11.04	1771.35	1798.90	1770.86	1791.71	89121	0	5
2021.11.05	1791.11	1818.27	1785.10	1817.84	98757	0	5
2021.11.08	1815.69	1826.44	1812.46	1824.14	86785	0	5
2021.11.09	1824.28	1832.70	1819.23	1831.68	87840	0	5
2021.11.10	1831.60	1868.55	1822.32	1848.97	104451	0	5
2021.11.11	1848.98	1866.00	1842.88	1861.77	73362	0	5
2021.11.12	1861.75	1868.61	1845.20	1864.35	86565	0	5
2021.11.15	1866.79	1870.30	1856.38	1862.71	78903	0	5
2021.11.16	1863.07	1877.23	1849.67	1849.98	96336	0	5
2021.11.17	1850.24	1868.03	1849.53	1867.39	83204	0	5
2021.11.18	1866.24	1870.94	1855.03	1858.81	82994	0	5
2021.11.19	1859.19	1865.72	1843.00	1845.70	99128	0	5
2021.11.22	1842.19	1849.15	1802.28	1804.77	111380	0	5
2021.11.23	1808.00	1812.45	1782.00	1789.28	107732	0	5
2021.11.24	1789.10	1796.34	1778.54	1788.64	100596	0	5
2021.11.25	1787.93	1795.04	1786.01	1788.42	43784	0	5
2021.11.26	1790.47	1815.55	1780.40	1790.86	103879	0	5
2021.11.29	1788.53	1799.39	1777.64	1784.96	83509	0	5
2021.11.30	1785.12	1808.74	1769.82	1774.43	117288	0	5
2021.12.01	1775.91	1794.41	1772.17	1781.88	111262	0	5
2021.12.02	1781.48	1783.38	1761.97	1768.40	114608	0	5
2021.12.03	1769.67	1786.12	1766.15	1783.88	113243	0	5
2021.12.06	1782.00	1787.71	1775.74	1778.37	94257	0	5
2021.12.07	1778.93	1787.68	1772.35	1784.16	82219	0	5
2021.12.08	1784.60	1793.15	1779.64	1782.49	86165	0	5
2021.12.09	1783.08	1787.64	1773.27	1775.13	83436	0	5
2021.12.10	1775.99	1789.41	1770.10	1782.82	82249	0	5
2021.12.13	1782.77	1791.57	1781.83	1786.99	75375	0	5
2021.12.14	1785.95	1789.53	1766.43	1770.58	82804	0	5
2021.12.15	1771.44	1780.85	1752.34	1777.09	97659	0	5
2021.12.16	1778.34	1799.55	1775.54	1799.02	99122	0	5
2021.12.17	1798.39	1814.28	1795.94	1797.98	90843	0	5
2021.12.20	1800.31	1804.21	1788.29	1790.30	97492	0	5
2021.12.21	1790.80	1800.52	1785.00	1788.63	82073	0	5
2021.12.22	1788.87	1804.92	1785.86	1803.54	72738	0	5
2021.12.23	1803.13	1810.63	1798.90	1807.76	66632	0	5
2021.12.27	1805.97	1813.47	1802.92	1811.82	66267	0	5
2021.12.28	1811.55	1820.18	1805.05	1806.13	65449	0	5
2021.12.29	1806.56	1807.71	1789.47	1803.90	74622	0	5
